PSNR,SSIM,LPIPS,mask_type,mask_name,image_name,exp
18.494897842407227,0.37201178073883057,0.4215593636035919,stochastic,stochastic_p=0.5_i=2,pizza_box_pizza.png,res_cfg_2_5_5
17.035215377807617,0.23391519486904144,0.41600000858306885,stochastic,stochastic_p=0.5_i=2,rocky_beach_large.png,res_cfg_2_5_5
24.605026245117188,0.5106096267700195,0.3058058023452759,stochastic,stochastic_p=0.5_i=2,lemon_blue_surface.png,res_cfg_2_5_5
14.04101276397705,0.21257469058036804,0.4671519100666046,stochastic,stochastic_p=0.5_i=1,woman_tending_garden.png,res_cfg_2_5_5
18.908639907836914,0.6697251200675964,0.2956007122993469,stochastic,stochastic_p=0.5_i=1,view_mountains_lake.png,res_cfg_2_5_5
19.26360321044922,0.5068618059158325,0.2904754877090454,stochastic,stochastic_p=0.5_i=1,field_red_flowers.png,res_cfg_2_5_5
24.00865936279297,0.6574667096138,0.24333323538303375,stochastic,stochastic_p=0.5_i=1,bowl_fruit_wooden.png,res_cfg_2_5_5
21.331636428833008,0.5940907597541809,0.3038601875305176,stochastic,stochastic_p=0.5_i=1,blue_pink_toy.png,res_cfg_2_5_5
22.313655853271484,0.7236179709434509,0.21499991416931152,stochastic,stochastic_p=0.5_i=1,watch_wrist.png,res_cfg_2_5_5
23.358949661254883,0.8519859313964844,0.15009355545043945,stochastic,stochastic_p=0.5_i=1,row_rubber_ducks.png,res_cfg_2_5_5
18.514162063598633,0.3699681758880615,0.42525482177734375,stochastic,stochastic_p=0.5_i=1,pizza_box_pizza.png,res_cfg_2_5_5
17.055479049682617,0.23772943019866943,0.4211133122444153,stochastic,stochastic_p=0.5_i=1,rocky_beach_large.png,res_cfg_2_5_5
24.320444107055664,0.5129556655883789,0.29666993021965027,stochastic,stochastic_p=0.5_i=1,lemon_blue_surface.png,res_cfg_2_5_5
14.212717056274414,0.21630549430847168,0.45671546459198,stochastic,stochastic_p=0.5_i=0,woman_tending_garden.png,res_cfg_2_5_5
19.211624145507812,0.6722638010978699,0.28391867876052856,stochastic,stochastic_p=0.5_i=0,view_mountains_lake.png,res_cfg_2_5_5
19.33482551574707,0.506463885307312,0.2934366762638092,stochastic,stochastic_p=0.5_i=0,field_red_flowers.png,res_cfg_2_5_5
24.433942794799805,0.6702114939689636,0.21043622493743896,stochastic,stochastic_p=0.5_i=0,bowl_fruit_wooden.png,res_cfg_2_5_5
21.881858825683594,0.5985104441642761,0.2996399402618408,stochastic,stochastic_p=0.5_i=0,blue_pink_toy.png,res_cfg_2_5_5
22.84418296813965,0.7284015417098999,0.20105630159378052,stochastic,stochastic_p=0.5_i=0,watch_wrist.png,res_cfg_2_5_5
23.376399993896484,0.8525030612945557,0.14583316445350647,stochastic,stochastic_p=0.5_i=0,row_rubber_ducks.png,res_cfg_2_5_5
18.330121994018555,0.36891281604766846,0.4351872205734253,stochastic,stochastic_p=0.5_i=0,pizza_box_pizza.png,res_cfg_2_5_5
17.220396041870117,0.23637931048870087,0.4088818430900574,stochastic,stochastic_p=0.5_i=0,rocky_beach_large.png,res_cfg_2_5_5
24.655616760253906,0.5118743181228638,0.2945045530796051,stochastic,stochastic_p=0.5_i=0,lemon_blue_surface.png,res_cfg_2_5_5
13.897781372070312,0.244813472032547,0.4391270577907562,horizontal_stripe,horizontal_stripe_k=4,woman_tending_garden.png,res_cfg_2_5_5
17.29556655883789,0.6517437696456909,0.3056167960166931,horizontal_stripe,horizontal_stripe_k=4,view_mountains_lake.png,res_cfg_2_5_5
12.534820556640625,0.4191228747367859,0.4057803153991699,horizontal_stripe,horizontal_stripe_k=4,field_red_flowers.png,res_cfg_2_5_5
23.072139739990234,0.6746945381164551,0.20887145400047302,horizontal_stripe,horizontal_stripe_k=4,bowl_fruit_wooden.png,res_cfg_2_5_5
20.031469345092773,0.597857654094696,0.2957616150379181,horizontal_stripe,horizontal_stripe_k=4,blue_pink_toy.png,res_cfg_2_5_5
20.610023498535156,0.7245556116104126,0.18893587589263916,horizontal_stripe,horizontal_stripe_k=4,watch_wrist.png,res_cfg_2_5_5
19.05931854248047,0.8084549903869629,0.2603048086166382,horizontal_stripe,horizontal_stripe_k=4,row_rubber_ducks.png,res_cfg_2_5_5
